,id,ra,dec,mag_psf_g,mag_psf_i,mag_psf_j0378,mag_psf_j0395,mag_psf_j0410,mag_psf_j0430,mag_psf_j0515,mag_psf_j0660,mag_psf_j0861,mag_psf_r,mag_psf_u,mag_psf_z,err_mag_psf_g,err_mag_psf_i,err_mag_psf_j0378,err_mag_psf_j0395,err_mag_psf_j0410,err_mag_psf_j0430,err_mag_psf_j0515,err_mag_psf_j0660,err_mag_psf_j0861,err_mag_psf_r,err_mag_psf_u,err_mag_psf_z,aperture_id,center_ra,center_dec,sep_arcsec,star_id
5418,i06MC004001L2S,82.79426778990604,-68.93028470108317,16.05636739730835,16.571381717681884,15.914218345642093,15.725360931396484,15.760857749938964,15.809790084838866,16.02920785140991,16.372332889556883,16.775609004974367,16.280901588439942,15.936318523406982,16.772307609558105,0.0038943694,0.0057024527,0.006508913,0.008757613,0.008032563,0.00794888,0.007561304,0.005302149,0.010705177,0.0041987477,0.0048283665,0.009262093,286,82.75665610176624,-68.92555724490244,51.57180524689728,
5419,i06MC004001I97,82.79176632762554,-68.9308554142639,19.27752113342285,19.71473851776123,19.451039830207822,19.05810374164581,19.089961696624755,19.04195089149475,19.2292732257843,19.574756938934325,19.90532516288757,19.48305193328857,19.709593660354614,20.105798458099365,0.028283592,0.056228053,0.06019913,0.06955779,0.065270066,0.06072833,0.05469211,0.047082204,0.10740827,0.03474351,0.05153521,0.13686408,286,82.75665610176624,-68.92555724490244,49.28476009165556,
5420,i06MC004001K6O,82.80263204845882,-68.92543803719451,20.100950479507446,19.01164601516724,20.484697172403337,19.964901061296462,19.87863056755066,19.901917050361632,19.717071486473085,19.178203541755675,18.94575046348572,19.280648387908936,21.72949577045441,18.815703844070438,0.049307562,0.031022225,0.12482734,0.13176149,0.11282654,0.11693732,0.07454202,0.03392987,0.048653945,0.028982561,0.25178733,0.043807354,286,82.75665610176624,-68.92555724490244,59.51712052101424,
5421,i06MC004001JOY,82.79363371855531,-68.92793803172786,20.681954383850098,18.549656135559083,21.67843143081665,20.26082307988405,21.000570152163505,21.047244663119315,20.51977921819687,19.05958469581604,18.243985403060915,19.432511486053468,22.049989706993102,18.05622885131836,0.07925113,0.021670667,0.33640775,0.85768783,0.27851573,0.2810502,0.14312097,0.030741043,0.028516846,0.03255359,0.33712578,0.023691304,286,82.75665610176624,-68.92555724490244,48.62589238571232,
5422,i06MC004001LHG,82.79712559095653,-68.92503502186771,18.20350551605225,18.220567924499512,18.382950941085817,18.15571588420868,18.01492421722412,18.096989582061767,18.091768814086915,18.150880414962767,18.336409318923952,18.176435626983643,18.541160232543945,18.21736166381836,0.0131993415,0.01673754,0.026586808,0.03526065,0.029381068,0.029743427,0.024481308,0.015713513,0.0300658,0.012996452,0.021432314,0.026601214,286,82.75665610176624,-68.92555724490244,52.42169934504124,
5423,i06MC004001M73,82.79822615508499,-68.92289633753936,19.405805587768555,18.41082411575317,20.578540632486344,20.52776473903656,19.95212452507019,19.795245478630065,19.03895592689514,18.500007230758666,18.361137855529787,18.66349808120728,20.79094123017788,18.218651580810548,0.029402202,0.019249348,0.12898146,0.19907947,0.1124343,0.09770121,0.044779625,0.020909443,0.0305622,0.018086093,0.11047361,0.02651408,286,82.75665610176624,-68.92555724490244,54.6611890170374,
5424,i06MC004001MOS,82.79964381372622,-68.92030342541766,18.56548357009888,17.589476402282713,18.64021555519104,18.310855092048644,18.10223786926269,18.17318465614319,18.27772521972656,17.735704500198363,17.539753902435304,17.8966886177063,18.9351364440918,17.387687015533448,0.015845194,0.010578642,0.031011077,0.038833883,0.030695196,0.030709356,0.02640677,0.012049996,0.017041786,0.010541032,0.02758842,0.01391067,286,82.75665610176624,-68.92555724490244,58.77988226695462,
5425,i06MC004001MCH,82.79665331595699,-68.91924044634474,19.41083335876465,18.545522506713866,20.51411888933182,20.263408416450023,19.681639243125915,19.736515783309937,19.241196559906005,18.57892211151123,18.60259078788757,18.779509700775147,21.096115461707114,18.570753383636475,0.02946103,0.021593465,0.12354248,0.16362266,0.09430059,0.09453672,0.052820854,0.023150355,0.037194986,0.019908458,0.14381723,0.03576164,286,82.75665610176624,-68.92555724490244,56.556613683504,
5426,i06MC004001H3Q,82.78314068978703,-68.93870112148437,17.072085857391357,17.27408369064331,17.230622688293458,16.92958313369751,16.88453984451294,16.89828288269043,16.973848560333252,17.159885412216187,17.423019397735597,17.113032497406007,17.518967515945434,17.3679867477417,0.006766016,0.008868478,0.013284354,0.016938886,0.0148747,0.01451002,0.01267654,0.008436251,0.016213302,0.0067468565,0.011452997,0.0141068,286,82.75665610176624,-68.92555724490244,58.42674569085301,
5427,i06MC004001F0T,82.77510526011275,-68.94015202608055,19.53455066680908,18.301323894500733,21.170149186611177,20.551703858852388,20.291458906650544,20.04739598846436,19.19031927871704,18.49238761138916,18.25011681365967,18.64201513671875,,18.14590127182007,0.032660972,0.018042684,0.22114067,0.22325137,0.15975708,0.12515503,0.05203605,0.020307405,0.02848618,0.018130248,,0.02552324,286,82.75665610176624,-68.92555724490244,57.71103938479366,
5428,i06MC004001FV1,82.77375214043457,-68.93965316816991,18.97486352920532,17.4043870010376,21.79401651954651,20.75978719043732,20.42846858692169,19.72429351425171,18.58637116241455,17.679641086578368,17.26175068664551,17.82558790588379,22.136423236846923,17.146751949310303,0.021891983,0.009677945,0.37160808,0.25007403,0.17467582,0.09554252,0.03386587,0.011711345,0.014603619,0.01047947,0.36274987,0.012058435,286,82.75665610176624,-68.92555724490244,55.358297374471995,
5429,i06MC004001FVO,82.77859904071455,-68.93949232929047,18.874823570251465,17.608250144958497,20.738388339042665,20.640715706825254,19.64825415802002,19.60564040851593,18.597877004623413,17.852687913894652,17.546447265625,17.97866407775879,20.879949108853936,17.432342597961426,0.020272575,0.011111615,0.1466706,0.2215241,0.091977336,0.08557005,0.03376594,0.013060151,0.017700633,0.011558176,0.120182104,0.014820648,286,82.75665610176624,-68.92555724490244,57.64536646863279,
5430,i06MC004001HHV,82.77116031864567,-68.93793135499811,19.285468578338623,18.055945472717283,20.70147488451004,20.41655595946312,19.699429990768436,19.65496806716919,18.92763605308533,18.282382566452025,17.877707231521608,18.38586965942383,21.35713226270676,17.83988013076782,0.02678561,0.015059885,0.14440769,0.18536834,0.09547023,0.08888263,0.04236557,0.017368866,0.021968761,0.015053215,0.18072209,0.019990755,286,82.75665610176624,-68.92555724490244,48.33985323076316,
5431,i06MC004001GSM,82.77503841588332,-68.93752900015126,19.81548285484314,18.757788257598875,21.245699206352235,20.67035942125321,20.11453044605255,20.19834506225586,19.49072709274292,18.902797300338744,18.69562791633606,19.055295623779298,21.64498931837082,18.6226545791626,0.040086247,0.025568949,0.24055293,0.23073615,0.13357005,0.13791645,0.06434955,0.027477812,0.040174395,0.024508633,0.23384054,0.037536576,286,82.75665610176624,-68.92555724490244,49.22798632337336,
5432,i06MC004001FL3,82.76880578623035,-68.94002427918204,19.05166339874268,17.82624054336548,20.70092470383644,20.54259904074669,19.666099192619324,19.59154669857025,18.756691911697388,18.02864177894592,17.70169972229004,18.162562049865723,21.285611785173412,17.635020324707032,0.023085348,0.012875809,0.14573368,0.20729285,0.09415296,0.08525867,0.038017195,0.014752793,0.019595042,0.013077003,0.17089075,0.017253371,286,82.75665610176624,-68.92555724490244,54.40276714089991,
5433,i06MC004001F4P,82.7630039336582,-68.94102849339608,19.11416912078857,17.91586685562134,20.80658916568756,21.0031117682457,19.902291180610657,19.820889159202576,18.774944284439087,18.13240202140808,17.78814934539795,18.25135818862915,21.11143509221077,17.756373474121094,0.024016488,0.013735664,0.15935129,0.3036624,0.11312775,0.102552496,0.038464304,0.015835332,0.020763902,0.013889356,0.14773686,0.018904481,286,82.75665610176624,-68.92555724490244,56.29897577650636,
5434,i06MC004001GC6,82.76372555411841,-68.93829749417296,19.86351203918457,18.709706310272217,21.498501578330995,21.049546409130095,20.49622845840454,20.490717633724213,19.66937461090088,18.92856558036804,18.586504447937013,19.04019228363037,21.40139163208008,18.619423934936524,0.041737366,0.024659507,0.28758016,0.32137284,0.18629077,0.17727171,0.072913915,0.028116051,0.037073314,0.02430826,0.18846174,0.03730105,286,82.75665610176624,-68.92555724490244,46.76844508023707,
5435,i06MC004001FBQ,82.75914518225774,-68.94167760088236,19.884215831756592,18.446542743682866,21.44590417480469,21.0116080994606,20.63634944152832,20.696278198719025,19.54616222667694,18.72307570648193,18.350759017944338,18.88795534515381,21.850236005306243,18.30086333465576,0.04225854,0.020141622,0.27171212,0.30983326,0.20716874,0.20909283,0.06633487,0.024027629,0.030941935,0.021704946,0.27679735,0.028837197,286,82.75665610176624,-68.92555724490244,58.12259501388249,
5436,i06MC004001GEB,82.7593487917523,-68.93828778976938,20.04002022743225,18.91465378189087,21.679117361068727,,20.80737641644478,20.39439134216309,19.612098242759703,19.153498131752013,18.90887712287903,19.260292686462403,21.47230774831772,18.725433418273926,0.046943907,0.028750604,0.3335044,,0.23580697,0.15895171,0.06942849,0.033033814,0.047057677,0.02847726,0.20794448,0.04071137,286,82.75665610176624,-68.92555724490244,45.962247543789005,
5437,i06MC004001GRC,82.75862953245246,-68.93713655904439,18.58996105194092,18.635553840637208,19.217344919204717,18.722537433624268,18.537317754745484,18.58411912536621,18.50429287147522,18.652335245132445,18.79529904174805,18.538439430236817,19.704739338874816,18.71032705116272,0.0169226,0.023308394,0.046520643,0.051396593,0.04120164,0.041382045,0.032009132,0.022831928,0.043226074,0.01691051,0.047810182,0.04020624,286,82.75665610176624,-68.92555724490244,41.76369210513824,
5438,i06MC004001HCB,82.75350592595493,-68.93677797507635,19.0134072303772,18.25722027206421,19.836826423168183,19.82880828332901,19.292265417099,19.13309864616394,18.818832231521608,18.34963885116577,18.268412340164183,18.431562103271485,20.313344068050384,18.170073173522947,0.022352222,0.017520173,0.073551066,0.11857236,0.070527256,0.06108356,0.039762743,0.018417375,0.029189652,0.015693842,0.07643828,0.02598542,286,82.75665610176624,-68.92555724490244,40.59983509003983,
5439,i06MC004001H8B,82.78991147625119,-68.93552035256532,19.06639289855957,17.72022159576416,20.96821329927445,20.73191124343872,19.777642371177677,19.91081869316101,18.7604942111969,17.986312156677247,17.578129756927492,18.124432720184327,21.350268013000488,17.48586001205444,0.023071121,0.011941894,0.18246946,0.24279496,0.10141998,0.107999384,0.03793283,0.014253967,0.017952485,0.012700543,0.18206899,0.015397191,286,82.75665610176624,-68.92555724490244,56.02512262356132,
5440,i06MC004001H5I,82.78585796006513,-68.93623092534813,18.25883150100708,18.50979335784912,18.4845022354126,18.09626752281189,18.05452203941345,18.1090906829834,18.176811197280884,18.44334395599365,18.78864072608948,18.350133098602296,18.67396033477783,18.72954501914978,0.01368953,0.021120211,0.028716968,0.034380876,0.03030555,0.030194608,0.02593299,0.01958577,0.04310421,0.014815076,0.02354444,0.040980387,286,82.75665610176624,-68.92555724490244,53.89586176549398,
5441,i06MC004001GPM,82.7837804534696,-68.93652272786197,18.895160675048828,19.0116291809082,19.214948693275453,18.717638315200805,18.685314895629883,18.73810565185547,18.74870369720459,19.00707300376892,19.16571425247193,18.904201663970948,19.794089443206783,19.11331190872192,0.020681737,0.03119717,0.046866473,0.051681742,0.04564332,0.046225633,0.03805253,0.029654453,0.05813924,0.021954931,0.051904153,0.056523047,286,82.75665610176624,-68.92555724490244,52.82602382457458,
5442,i06MC004001HER,82.7842454828255,-68.93471544518472,19.973347663879395,18.98364122390747,21.7042390499115,20.935648621559142,20.286775233268735,20.17021035861969,19.682971026420592,19.117887098312377,18.870818603515627,19.22695461654663,21.488009101867675,18.768066785812376,0.04497817,0.030361906,0.3515706,0.2901007,0.15349035,0.13487446,0.073365256,0.03214818,0.04570049,0.027797056,0.20560822,0.04209239,286,82.75665610176624,-68.92555724490244,48.600032779881786,
5443,i06MC004001HNV,82.78883173626771,-68.93328515780188,19.925721883773804,18.85477462387085,21.446311036109925,21.37617749118805,20.57422803735733,20.35899132204056,19.63417961788177,19.08412547779083,18.752134311676027,19.14070335769653,22.05915320587158,18.641157291412352,0.04384973,0.027545657,0.2767921,0.42798993,0.19820997,0.15864459,0.07210876,0.031479903,0.041908864,0.026258945,0.3428315,0.038098097,286,82.75665610176624,-68.92555724490244,50.081750571714885,
5444,i06MC004001HRY,82.77962691796917,-68.93427053629999,18.650367736816406,18.72366769790649,19.35607365703583,18.670042741775514,18.63415861320496,18.58489644241333,18.501902725219725,18.67922409248352,18.862102020263677,18.58155361557007,20.013073987483978,18.732404373168944,0.017600255,0.024837445,0.051660106,0.05005597,0.044518158,0.041538514,0.032319333,0.023296509,0.045478273,0.017414676,0.060939003,0.04100152,286,82.75665610176624,-68.92555724490244,43.217968431018015,
5445,i06MC004001H1A,82.77411311825642,-68.9355601299125,20.25419878959656,18.77351053237915,,,,,20.095432068824767,19.00721724700928,18.571959484100343,19.15011946105957,,18.531752250671385,0.0567308,0.02589732,,,,,0.1026035,0.029785996,0.036583066,0.026419383,,0.034911785,286,82.75665610176624,-68.92555724490244,42.51097873290877,
5446,i06MC004001HFD,82.78064350483734,-68.93356306283759,20.16821384429932,19.05946786880493,,21.82636331367493,20.27105807161331,20.733455208063127,19.809254791259765,19.23699851703644,18.9633390789032,19.370458759307866,,18.95892681884765,0.052838635,0.03239905,,0.63636297,0.15979677,0.21722105,0.0815685,0.035583112,0.049521636,0.031259824,,0.049669243,286,82.75665610176624,-68.92555724490244,42.361424957295206,
5447,i06MC004001I6E,82.77831228994016,-68.93207381530819,19.81926679611206,18.697496562957763,21.78345886802673,,20.66753955578804,,19.539330912590028,18.927795249938963,18.658878791809084,19.061474002838136,21.901337153434756,18.60611834335327,0.04045196,0.024301503,0.36959425,,0.21213211,,0.06631277,0.028127786,0.03920477,0.024627376,0.29710582,0.03697699,286,82.75665610176624,-68.92555724490244,36.55151249849232,
5448,i06MC004001JDT,82.78464660076969,-68.92908224386684,19.35491752624512,19.53548446273804,19.767267713308332,19.37549524354935,19.167357612609862,19.17678630065918,19.21148426628113,19.297596294403075,19.715142119407652,19.355514682769776,20.117450839996337,19.654259895324707,0.02811067,0.0472006,0.06917252,0.08169546,0.06445447,0.06262284,0.05179587,0.03658406,0.090652324,0.03039096,0.065246865,0.08959153,286,82.75665610176624,-68.92555724490244,38.38863970118685,
5449,i06MC004001K24,82.78933308562941,-68.92728890540297,19.88585352897644,18.896453125,21.52614156341553,20.99849856042862,20.78734673953056,20.3925094704628,19.698229862213136,19.040236789703368,18.81044482040405,19.151298679351807,21.639693207263942,18.76156899833679,0.042133275,0.028333094,0.2922199,0.307712,0.23471397,0.16334237,0.074612975,0.030405678,0.04381113,0.02631785,0.23362483,0.041898128,286,82.75665610176624,-68.92555724490244,42.75529433082328,
5450,i06MC004001LOE,82.77486958286582,-68.92821943784978,18.456450939178467,18.76621499633789,18.883201280593877,18.357762802124025,18.153071571350097,18.19508945655823,18.32935571670532,18.66530600357056,18.927533376693727,18.570567764282227,19.32190335464477,18.74397346878052,0.0147601245,0.024826752,0.035600618,0.03868971,0.030647894,0.030322168,0.027308982,0.022275383,0.046756,0.016570164,0.035122078,0.040527195,286,82.75665610176624,-68.92555724490244,25.449304766772755,
5451,i06MC004001KW7,82.78079929273336,-68.92499608038692,17.945717811584473,18.027178031921387,18.546012798309327,17.983393896102907,17.79720609283447,17.809458921432494,17.82866907119751,17.84694877433777,18.11167882728577,17.880496181488038,19.32729280662537,18.049351905822757,0.0112291295,0.014783436,0.029535184,0.03196942,0.02565708,0.024897669,0.021003589,0.013833899,0.025943104,0.010824344,0.036608957,0.023574172,286,82.75665610176624,-68.92555724490244,31.318745322519312,
5452,i06MC004001HDF,82.76616740031173,-68.93339221854886,20.110788345336918,19.095942096710203,21.496352592468263,20.558348018407823,,20.53693651866913,19.919711066246037,19.343349058151244,19.02572535324097,19.35712019348145,,18.93073239135742,0.05074956,0.03338888,0.28670213,4.4952583,,0.18540257,0.08869493,0.038604848,0.052092683,0.030918358,,0.048370652,286,82.75665610176624,-68.92555724490244,30.77517837646137,
5453,i06MC004001JMK,82.77129517574727,-68.9329775720322,19.159507751464844,18.390243129730223,20.329688305020333,20.01960714507103,19.423394728660583,19.424078819274904,18.93754012680054,18.541089374542235,18.354652393341063,18.60697618865967,20.85203221642226,18.23721089172363,0.02476252,0.019223707,0.10703265,0.13571116,0.07770172,0.074536726,0.04256678,0.020946397,0.030885404,0.017643545,0.11817563,0.02730144,286,82.75665610176624,-68.92555724490244,32.750281095438986,
5454,i06MC004001JKT,82.77100521152944,-68.93178469190718,19.50907516479492,18.45502868270874,21.204328993320463,20.74184684801102,20.05921714401245,19.80405556869507,19.22314484214783,18.62243588638305,18.45783733177185,18.765434898376466,21.058794058084487,18.276996753692625,0.031785354,0.019989759,0.22257744,0.2510947,0.12749383,0.099632494,0.051909458,0.022153383,0.033008605,0.019570202,0.14178674,0.028035639,286,82.75665610176624,-68.92555724490244,29.11233817614306,
5455,i06MC004001JKU,82.77020827718616,-68.93103755046357,18.595836639404297,17.66695895767212,19.79044888353348,19.52655117559433,19.18774550056457,18.856699106216432,18.33054549789429,17.790599185943602,17.601376045227052,17.883355297088624,20.187508410930636,17.530662200927733,0.017074725,0.011591537,0.07147727,0.09280826,0.06645924,0.050378446,0.028826866,0.012624619,0.018290391,0.010929538,0.06988557,0.015994003,286,82.75665610176624,-68.92555724490244,26.399307079010867,
5456,i06MC004001ILT,82.76129732656253,-68.93031071900528,19.953999996185303,18.836916118621826,21.341402450561525,,20.462324429512023,20.74728345584869,19.65779423713684,19.026037843704223,18.77195404815674,19.149629749298096,22.02780581188202,18.696645639419557,0.044544008,0.027072642,0.25245363,,0.18033522,0.22017665,0.07260673,0.03033468,0.042704653,0.026362777,0.3285887,0.039870072,286,82.75665610176624,-68.92555724490244,18.13632882060303,
5457,i06MC004001ILS,82.75779998087563,-68.93033378237826,20.157939123153685,18.943743377685543,21.849536219596864,,20.75710808134079,20.56538717365265,19.875160455703732,19.18469563293457,18.88771151351929,19.31341902160645,22.442153460502624,18.89308442878723,0.05242008,0.029561048,0.4379815,,0.2285889,0.18734986,0.08572035,0.034289062,0.04676806,0.029869992,0.47306266,0.047193523,286,82.75665610176624,-68.92555724490244,17.259158106562705,
5458,i06MC004001JW6,82.77190188814798,-68.92738326709649,19.716277360916138,18.63212171173096,21.69721428489685,20.18235895010829,20.54146401977539,20.20086121273041,19.346896409988403,18.76065746116638,18.50154851722717,18.902005352020264,21.63628757667541,18.437623237609863,0.037305888,0.023089863,0.34950185,0.38200858,0.19477157,0.14618894,0.057275265,0.024629733,0.034480926,0.021793555,0.23082557,0.03215641,286,82.75665610176624,-68.92555724490244,20.800765993403154,
5459,i06MC004001KHR,82.76794513388029,-68.92991813949226,18.94607400894165,17.71743503189087,20.478358576059343,20.089561495661737,19.558030177116397,19.273468133926396,18.5949068069458,17.901711614608764,17.596347320556642,18.09233490371704,21.08316367042065,17.529346130371092,0.020994693,0.011840537,0.12066639,0.13842751,0.08390333,0.06525203,0.033273958,0.013422872,0.018084984,0.012343492,0.1418334,0.015811527,286,82.75665610176624,-68.92555724490244,21.447119839646064,
5460,i06MC004001JUT,82.76895303076887,-68.92822119616183,17.517748832702637,16.170280128479003,19.568890968322755,19.325175154685976,18.43728916740417,18.102696535110475,17.18925428390503,16.395382793426514,16.06728981781006,16.56950584793091,19.94821227264404,15.981268619537351,0.008779367,0.0045485906,0.060097802,0.07912634,0.03849971,0.030152274,0.014434112,0.0054086754,0.0071436963,0.005888704,0.05759017,0.0056131044,286,82.75665610176624,-68.92555724490244,18.583128363349495,
5461,i06MC004001K5L,82.76897727549951,-68.92722579196352,19.280669689178467,19.401722818374637,19.945022771120072,19.37977896976471,19.105592537879943,19.13395011138916,19.14328026771545,19.360690863609317,19.6102375869751,19.23417107009888,20.473761684417724,19.30738279724121,0.026889585,0.042340796,0.0791858,0.082400896,0.060866278,0.060354397,0.04894284,0.038927484,0.08248021,0.027824903,0.08665881,0.06639496,286,82.75665610176624,-68.92555724490244,17.04268289537094,
5462,i06MC004001KUI,82.76910060954867,-68.9243012490838,19.08198349380493,18.28816865158081,20.179647667318584,19.90466364073753,19.424378205299377,19.329620477676396,18.831321166992183,18.439147861480716,18.26253627586365,18.514670528411862,20.61003989648819,18.173549388885498,0.023392268,0.017810838,0.09499644,0.122563444,0.077268876,0.06972153,0.03993487,0.019498978,0.02877139,0.016493289,0.097396515,0.02594276,286,82.75665610176624,-68.92555724490244,16.732269386030502,
5463,i06MC004001J6E,82.76018646730219,-68.92884881923105,19.840663360595705,18.6824084815979,21.31890050506592,21.227688586235047,20.548906136512755,20.31062727880478,19.52174620532989,18.863993795394897,18.61706374931336,19.004021800994877,22.203807718276977,18.565668796539303,0.041096054,0.024082385,0.24795468,0.5234142,0.19255574,0.15167141,0.065919176,0.026722318,0.037704904,0.02365824,0.38383013,0.035660602,286,82.75665610176624,-68.92555724490244,12.700260823323696,
5464,i06MC004001JZA,82.75953674026758,-68.92784587748514,19.044846462249755,19.149159580230712,19.594524899482728,19.003371512413025,18.83928339576721,18.891309854507448,18.960440086364745,19.10193744468689,19.32452677536011,19.038644947052003,20.28986907672882,19.13230106735229,0.022758046,0.034464512,0.061514776,0.062789485,0.05097073,0.05095233,0.04315515,0.031739835,0.065250486,0.024007268,0.07490913,0.05703323,286,82.75665610176624,-68.92555724490244,9.04356590050036,
5465,i06MC004001KKT,82.76514058813564,-68.92578957603283,18.269905017852786,18.13468566513061,18.919777551651,18.282692348480225,18.096186805725097,18.15456139755249,18.150585817337035,18.177550228118896,18.17936753082276,18.195461429595948,19.41857910823822,18.04194328689575,0.01392608,0.015963787,0.03875378,0.039447162,0.03213673,0.031996865,0.026069073,0.016401086,0.027012179,0.013354146,0.04007643,0.02343907,286,82.75665610176624,-68.92555724490244,11.01482786602189,
5466,i06MC004001KFZ,82.76353607030958,-68.92611147376122,18.25442402267456,16.90463700866699,20.01979889905453,19.63820085477829,18.935882497787475,18.825235960006715,17.920111345291136,17.139260204315185,16.747941959381105,17.31531015777588,20.42311636281013,16.710828994750976,0.013583489,0.0070362473,0.08272769,0.09780923,0.05322136,0.047969498,0.022121107,0.008329544,0.010617485,0.007900897,0.08178457,0.008959648,286,82.75665610176624,-68.92555724490244,9.126702100579497,
5467,i06MC004001M32,82.76597097573264,-68.92414304000775,19.611274646759032,18.63620637130737,20.790100971221925,20.59111410927773,20.111005235672,19.920940992355348,19.333683179855345,18.870869787216183,18.60689400482178,18.90378443145752,21.098949066519737,18.48415157699585,0.033904385,0.022985587,0.1561042,0.21323691,0.12998249,0.10744127,0.055855837,0.026599528,0.0369769,0.021648996,0.14477354,0.03313989,286,82.75665610176624,-68.92555724490244,13.089105457859663,
5468,i06MC004001L12,82.75842813768067,-68.9244104539164,19.45746080780029,18.646865589141846,20.352608600616456,20.106820823520422,19.90448289012909,19.647281167030336,19.19593081283569,18.79667638206482,18.56148861694336,18.87534586334229,20.155261880874637,18.55691835784912,0.03021343,0.023261098,0.106710486,0.14208615,0.110547595,0.08780365,0.05095672,0.02532766,0.035999853,0.021337742,0.070974514,0.03522486,286,82.75665610176624,-68.92555724490244,4.722949560356803,
5469,i06MC004001F2Y,82.75032876820381,-68.94125967745849,19.00566816329956,17.65407848739624,20.78964630699158,20.45695838880539,19.654225947380063,19.484919830322266,18.74216499519348,17.900931436538695,17.484180438995363,18.04828659439087,21.032375267863276,17.366963932037354,0.022465315,0.011370311,0.15265751,0.191574,0.0912078,0.07776228,0.03689866,0.013401896,0.016793001,0.012003931,0.13688545,0.014039595,286,82.75665610176624,-68.92555724490244,57.11864649559149,
5470,i06MC004001GZV,82.74974351199147,-68.9369290801944,19.465643405914307,18.445126537323,20.49942667222023,20.666698550701145,19.793818237304688,19.68334095096588,19.197993350982667,18.58380189704895,18.43015288162232,18.64669958496094,21.48738402795792,18.3356962890625,0.030995509,0.02006095,0.12453992,0.22883022,0.1031963,0.09283125,0.051473692,0.021598933,0.032738116,0.018208403,0.20273995,0.029557027,286,82.75665610176624,-68.92555724490244,41.90465391568444,
5471,i06MC004001GIW,82.74724907514256,-68.93819910912208,18.857239723205566,17.96933603668213,19.76017473077774,19.19760940027237,18.88058877182007,18.941195293426517,18.57735354995728,18.114676626205444,17.89678977775574,18.211171306610108,20.221912450313567,17.78549868774414,0.019502712,0.013972633,0.06657382,0.07048051,0.050550845,0.051130824,0.0325725,0.015256072,0.021919612,0.013169167,0.06922485,0.018998986,286,82.75665610176624,-68.92555724490244,47.11079134834448,
5472,i06MC004001GGO,82.74204169197216,-68.93958451214647,19.0397744178772,17.78278875732422,21.1565769109726,20.80009809684753,19.82654535961151,19.59676060199737,18.84576923942566,18.007668169021606,17.725232112884523,18.148359455108643,21.22573883008957,17.611016342163087,0.02261854,0.012443657,0.21243472,0.2511424,0.10573898,0.08530838,0.039918628,0.014458885,0.019781448,0.012870493,0.1603984,0.01683682,286,82.75665610176624,-68.92555724490244,53.92342426937622,
5473,i06MC004001G5A,82.7361217944779,-68.93835112823368,19.885584043502806,18.867095951080323,22.24889771080017,,,20.375267119407653,19.54261620140076,19.03630438613892,18.77839134979248,19.10032001876831,21.593031115055084,18.66784007263184,0.04252486,0.027824368,0.55975956,,,0.16266559,0.06671568,0.03041722,0.042798802,0.02538186,0.22313164,0.038760003,286,82.75665610176624,-68.92555724490244,53.174261690307326,
5474,i06MC004001HZ5,82.73151614709714,-68.93909847480037,19.20101826095581,18.2319221534729,20.71583021616936,20.325238488674163,19.6931146402359,19.81791588783264,18.95581824874878,18.38389864730835,18.1850290184021,18.48496881866455,20.664149931788444,18.08001954269409,0.025348963,0.0171514,0.14521964,0.17176576,0.09473498,0.10125226,0.043426614,0.018774664,0.027344998,0.016214855,0.10078879,0.024128249,286,82.75665610176624,-68.92555724490244,58.60745852763832,
5475,i06MC004001JDZ,82.73375170334185,-68.93526163185409,19.862749742507933,19.140323642730717,21.169789949417115,20.62376915669441,20.151908578395844,20.055026025772094,19.6227662563324,19.175784023284912,19.038796413421636,19.283587135314946,21.322449213981628,18.960348747253416,0.041046232,0.034311615,0.2145323,0.21967526,0.13741942,0.12107141,0.070067845,0.033630196,0.05200677,0.028829569,0.17627802,0.04938086,286,82.75665610176624,-68.92555724490244,45.81721591184119,
5476,i06MC004001JE0,82.73310394013944,-68.93463879256471,20.117067264556884,19.27294397735596,20.97436563110352,20.850603662490844,20.503054918766026,20.17360791683197,19.720938444137573,19.342417701721192,19.235734212875368,19.37427536392212,21.41156292629242,19.065724514007567,0.051019356,0.038390487,0.18610491,0.28167596,0.18256755,0.13740732,0.076078184,0.03866692,0.061204027,0.0312135,0.19271892,0.054179855,286,82.75665610176624,-68.92555724490244,44.699083409379824,
5477,i06MC004001IN6,82.72509330903432,-68.93682622549694,14.69434683227539,15.171583656311036,14.535737911224366,14.39960273361206,14.437063934326172,14.48640510559082,14.67598009109497,14.977613433837892,15.354077804565431,14.907476104736327,14.510851985931396,15.354478904724122,0.0023145417,0.0026210311,0.003212834,0.0044585927,0.004088005,0.004056753,0.0038163625,0.002734227,0.004828659,0.0025162094,0.0023258762,0.0038727862,286,82.75665610176624,-68.92555724490244,57.5698809126804,
5478,i06MC004001HNW,82.75248770644136,-68.93397680578136,19.55844449996948,18.657143192291255,20.886983016490937,20.65076885175705,20.149018349170685,19.87724177455902,19.344090223312374,18.847111137390137,18.57465385246277,18.939284004211427,21.446569211006164,18.548988006591795,0.033060893,0.0236136,0.16987307,0.22642645,0.13713375,0.10776648,0.057837762,0.02630988,0.036588848,0.02257178,0.19598202,0.035219174,286,82.75665610176624,-68.92555724490244,30.786793454049867,
